loss,run_time,iteration,K,normalize_X,similarity,delta,ndcg,window_hours
-0.040998546128537205,35.46889567375183,130,435.0,0,1,432802.9769186697,0.040998546128537205,120.22304914407492
-0.03062129492420208,52.76744222640991,131,474.0,0,0,1082881.434882113,0.03062129492420208,300.8003985783647
-0.05138511016298099,73.00190496444702,132,581.0,0,1,6651674.241923701,0.05138511016298099,1847.6872894232504
-0.04511287674948115,24.229290008544922,133,179.0,1,1,1305550.8125216116,0.04511287674948115,362.65300347822546
-0.05062560802662118,35.20814633369446,134,236.0,0,1,4063623.6999931373,0.05062560802662118,1128.7843611092048
-0.05111516406619657,91.23022842407227,135,795.0,0,1,5304272.5355930235,0.05111516406619657,1473.4090376647287
-0.03748830633075368,85.15848898887634,136,761.0,0,0,2536596.310537341,0.03748830633075368,704.6100862603726
-0.04542981752576677,39.33011269569397,137,392.0,0,1,729677.6302989692,0.04542981752576677,202.68823063860256
-0.0512920816929256,70.71914219856262,138,519.0,0,1,12714939.590502527,0.0512920816929256,3531.9276640284797
-0.04552588587633232,74.18556761741638,139,674.0,1,1,10008740.555096556,0.04552588587633232,2780.2057097490433
-0.05155237246473652,51.110612630844116,140,343.0,0,1,8223251.851112709,0.05155237246473652,2284.236625309086
-0.02843016356851557,39.01024889945984,141,311.0,0,0,869600.8915479133,0.02843016356851557,241.5558032077537
-0.04992907764409837,55.202619314193726,142,457.0,0,1,3003886.913509293,0.04992907764409837,834.4130315303591
-0.042516992806574845,42.959392786026,143,545.0,0,1,537586.8587905371,0.042516992806574845,149.3296829973714
-0.034594038833179214,21.30713653564453,144,424.0,1,1,191739.4229286194,0.034594038833179214,53.26095081350539
-0.051526486083965525,52.50907564163208,145,372.0,0,1,6998271.721043848,0.051526486083965525,1943.9643669566246
-0.050551494127774634,58.19421315193176,146,473.0,0,1,3736865.4828726505,0.050551494127774634,1038.0181896868473
-0.05130447180438315,67.46912789344788,147,481.0,0,1,13132320.056545218,0.05130447180438315,3647.8666823736717
-0.049373428478663446,70.13053488731384,148,603.0,0,1,2221081.744850403,0.049373428478663446,616.9671513473343
-0.05083009835292802,65.13255500793457,149,500.0,0,1,4681167.229253844,0.05083009835292802,1300.32423034829
